,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2110,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100
2120,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,100,100,100,100,100,100,100,100,100,100,100
2130,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100
2140,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,99,99,99,99,99,100,100,100,100,100,100
2150,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,98,98,98,98,98,100,100,100,100,100,100
2200,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,97,97,97,97,97,100,100,100,100,100,100
2210,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,94,94,94,94,94,96,96,96,96,96,99,99,99,99,99,100
2220,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,93,93,93,93,93,95,95,95,95,95,98,98,98,98,98,100
2230,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,92,92,92,92,92,95,95,95,95,95,97,97,97,97,97,100
2240,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,91,91,91,91,91,94,94,94,94,94,97,97,97,97,97,99
2250,89,89,89,89,89,89,89,89,89,89,89,89,89,89,90,90,90,90,90,90,90,90,90,90,93,93,93,93,93,96,96,96,96,96,99
2300,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,89,89,89,89,89,92,92,92,92,92,95,95,95,95,95,98
2310,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,88,88,88,88,88,88,88,88,88,91,91,91,91,91,94,94,94,94,94,97
2320,86,86,86,86,86,86,86,86,86,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,90,90,90,90,90,93,93,93,93,93,96
2330,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,86,89,89,89,89,89,92,92,92,92,92,96
2340,84,84,84,84,84,84,84,84,84,84,84,84,84,84,85,85,85,85,85,85,85,85,85,85,88,88,88,88,88,91,91,91,91,91,95
2350,83,83,83,83,83,83,83,83,83,83,83,83,83,83,84,84,84,84,84,84,84,84,84,84,87,87,87,87,87,90,90,90,90,90,94
2400,82,82,82,82,82,82,82,82,82,82,82,82,82,82,83,83,83,83,83,83,83,83,83,83,86,86,86,86,86,90,90,90,90,90,93
2410,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,82,82,82,82,82,82,82,85,85,85,85,85,89,89,89,89,89,93
2420,80,80,80,80,80,80,80,80,80,80,80,80,80,80,81,81,81,81,81,82,82,82,82,82,85,85,85,85,85,88,88,88,88,88,92
2430,79,79,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,80,81,81,81,81,81,84,84,84,84,84,87,87,87,87,87,91
2440,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,79,79,79,79,80,80,80,80,80,83,83,83,83,83,86,86,86,86,86,90
2450,77,77,77,77,77,77,77,77,77,77,77,77,77,77,78,78,78,78,78,79,79,79,79,79,82,82,82,82,82,85,85,85,85,85,90
2500,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,78,78,78,78,78,81,81,81,81,81,84,84,84,84,84,89
2510,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,76,77,77,77,77,77,80,80,80,80,80,83,83,83,83,83,88
2520,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,76,76,76,76,76,79,79,79,79,79,83,83,83,83,83,87
2530,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,74,74,74,74,75,75,75,75,75,78,78,78,78,78,82,82,82,82,82,87
2540,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,74,74,74,74,74,77,77,77,77,77,81,81,81,81,81,86
2550,71,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,73,73,73,73,73,76,76,76,76,76,80,80,80,80,80,85
2600,69,69,69,69,69,69,69,69,69,70,70,70,70,70,71,71,71,71,71,72,72,72,72,72,75,75,75,75,75,79,79,79,79,79,84
2610,68,68,68,68,68,68,68,68,68,70,70,70,70,70,70,70,70,70,70,71,71,71,71,71,75,75,75,75,75,78,78,78,78,78,84
2620,67,67,67,67,67,67,67,67,67,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,74,74,74,74,74,77,77,77,77,77,83
2630,66,66,66,66,66,66,66,66,66,68,68,68,68,68,69,69,69,69,69,70,70,70,70,70,73,73,73,73,73,77,77,77,77,77,82
2640,65,65,65,65,65,65,65,65,65,67,67,67,67,67,68,68,68,68,68,69,69,69,69,69,72,72,72,72,72,76,76,76,76,76,81
2650,64,64,64,64,64,64,64,64,64,66,66,66,66,66,67,67,67,67,67,68,68,68,68,68,71,71,71,71,71,75,75,75,75,75,81
2700,63,63,63,63,63,63,63,63,63,65,65,65,65,65,66,66,66,66,66,67,67,67,67,67,70,70,70,70,70,74,74,74,74,74,80
2710,62,62,62,62,62,62,62,62,62,64,64,64,64,64,65,65,65,65,65,66,66,66,66,66,69,69,69,69,69,73,73,73,73,73,79
2720,61,61,61,61,61,61,61,61,61,63,63,63,63,63,64,64,64,64,64,65,65,65,65,65,68,68,68,68,68,72,72,72,72,72,79
2730,60,60,60,60,60,60,60,60,60,62,62,62,62,62,63,63,63,63,63,64,64,64,64,64,67,67,67,67,67,71,71,71,71,71,78
2740,59,59,59,59,59,59,59,59,59,61,61,61,61,61,62,62,62,62,62,63,63,63,63,63,66,66,66,66,66,70,70,70,70,70,77
2750,58,58,58,58,58,58,58,58,58,60,60,60,60,60,61,61,61,61,61,62,62,62,62,62,65,65,65,65,65,70,70,70,70,70,76
2800,57,57,57,57,57,57,57,57,57,59,59,59,59,59,60,60,60,60,60,61,61,61,61,61,65,65,65,65,65,69,69,69,69,69,76
2810,56,56,56,56,56,56,56,56,56,58,58,58,58,58,59,59,59,59,59,60,60,60,60,60,64,64,64,64,64,68,68,68,68,68,75
2820,55,55,55,55,55,55,55,55,55,57,57,57,57,57,58,58,58,58,58,59,59,59,59,59,63,63,63,63,63,67,67,67,67,67,74
2830,54,54,54,54,54,54,54,54,54,56,56,56,56,56,57,57,57,57,57,58,58,58,58,58,62,62,62,62,62,66,66,66,66,66,73
2840,53,53,53,53,53,53,53,53,53,55,55,55,55,55,56,56,56,56,56,58,58,58,58,58,61,61,61,61,61,65,65,65,65,65,73
2850,52,52,52,52,52,52,52,52,52,54,54,54,54,54,55,55,55,55,55,57,57,57,57,57,60,60,60,60,60,64,64,64,64,64,72
2900,51,51,51,51,51,51,51,51,51,53,53,53,53,53,54,54,54,54,54,56,56,56,56,56,59,59,59,59,59,63,63,63,63,63,71
2910,50,50,50,50,50,50,50,50,50,52,52,52,52,52,53,53,53,53,53,55,55,55,55,55,58,58,58,58,58,63,63,63,63,63,70
2920,49,49,49,49,49,49,49,49,49,51,51,51,51,51,52,52,52,52,52,54,54,54,54,54,57,57,57,57,57,62,62,62,62,62,70
2930,48,48,48,48,48,48,48,48,48,50,50,50,50,50,51,51,51,51,51,53,53,53,53,53,56,56,56,56,56,61,61,61,61,61,69
2940,47,47,47,47,47,47,47,47,47,49,49,49,49,49,50,50,50,50,50,52,52,52,52,52,55,55,55,55,55,60,60,60,60,60,68
2950,46,46,46,46,46,46,46,46,46,48,48,48,48,48,50,50,50,50,50,51,51,51,51,51,55,55,55,55,55,59,59,59,59,59,67
3000,45,45,45,45,45,45,45,45,45,47,47,47,47,47,49,49,49,49,49,50,50,50,50,50,54,54,54,54,54,58,58,58,58,58,67
3010,44,44,44,44,44,44,44,44,44,46,46,46,46,46,48,48,48,48,48,49,49,49,49,49,53,53,53,53,53,57,57,57,57,57,66
3020,43,43,43,43,43,43,43,43,43,45,45,45,45,45,47,47,47,47,47,48,48,48,48,48,52,52,52,52,52,57,57,57,57,57,65
3030,42,42,42,42,42,42,42,42,42,44,44,44,44,44,46,46,46,46,46,47,47,47,47,47,51,51,51,51,51,56,56,56,56,56,64
3040,41,41,41,41,41,41,41,41,41,43,43,43,43,43,45,45,45,45,45,46,46,46,46,46,50,50,50,50,50,55,55,55,55,55,64
3050,40,40,40,40,40,40,40,40,40,42,42,42,42,42,44,44,44,44,44,46,46,46,46,46,49,49,49,49,49,54,54,54,54,54,63
3100,0,0,0,0,0,0,0,0,0,41,41,41,41,41,43,43,43,43,43,45,45,45,45,45,48,48,48,48,48,53,53,53,53,53,62
3110,0,0,0,0,0,0,0,0,0,40,40,40,40,40,42,42,42,42,42,44,44,44,44,44,47,47,47,47,47,52,52,52,52,52,61
3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,41,43,43,43,43,43,46,46,46,46,46,51,51,51,51,51,61
3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,42,42,42,42,42,45,45,45,45,45,50,50,50,50,50,60
3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,41,45,45,45,45,45,50,50,50,50,50,59
3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,44,44,44,44,44,49,49,49,49,49,59
3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,48,48,48,48,48,58
3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,47,47,47,47,47,57
3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,41,46,46,46,46,46,56
3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,45,45,45,45,45,56
3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,44,44,55
3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,54
3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,53
3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,53
3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,41,52
3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,51
3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
